,id_left,text_left,id_right,text_right,label
3658,Q1257,what languages are spoken in south africa,D826-3,The disease incidence is 3–30 cases per million per year and rising as a result of increased awareness.,0.0
3659,Q1257,what languages are spoken in south africa,D400-0,"Mens rea is Latin for ""guilty mind"".",0.0
3660,Q1581,when album love always released,D1499-0,"Love Always is the debut album of American R&B duo K-Ci & JoJo , released on June 17, 1997, by MCA Records .",1.0
3661,Q1581,when album love always released,D412-1,Crosby was drafted first overall by the Penguins out of the Quebec Major Junior Hockey League (QMJHL).,0.0
3662,Q1581,when album love always released,D178-6,"For example, a scoop attached to the end of a rope or pole by which a man can draw sediments up from the bottom of a pond is a dredger.",0.0
3663,Q1581,when album love always released,D619-0,"Gringo (, , ) is a slang Spanish and Portuguese word used in Ibero-America , to denote foreigners, often from the United States .",0.0
3664,Q1581,when album love always released,D1081-2,"On 28 June 1914, Archduke Franz Ferdinand of Austria , heir presumptive to the Austro-Hungarian throne, and his wife, Sophie, Duchess of Hohenberg , were shot dead in Sarajevo , by Gavrilo Princip , one of a group of six Bosnian Serb assassins coordinated by Danilo Ilić .",0.0
3665,Q1581,when album love always released,D129-0,"The national flag of the United States of America , often simply referred to as the American flag, consists of thirteen equal horizontal stripes of red (top and bottom) alternating with white, with a blue rectangle in the canton (referred to specifically as the ""union"") bearing fifty small, white, five-pointed stars arranged in nine offset horizontal rows of six stars (top and bottom) alternating with rows of five stars.",0.0
3666,Q837,what happened to montgomery clift,D811-2,"Later, after a disfiguring car crash in 1956, and alcohol and prescription drug abuse, he became erratic.",1.0
3667,Q837,what happened to montgomery clift,D2368-1,"The name Fiona was invented, and first used, by the Scottish poet James Macpherson (1736–96), author of the Ossian poems, which he claimed were translations from ancient Gaelic sources (sources, when challenged, he never produced).",0.0
3668,Q837,what happened to montgomery clift,D835-0,"Dubai ( ; ', ) is a city in the United Arab Emirates , located within the emirate of the same name.",0.0
3669,Q837,what happened to montgomery clift,D1630-0,"Mary Poppins is a 1964 musical film starring Julie Andrews , Dick Van Dyke , David Tomlinson , and Glynis Johns , produced by Walt Disney , and based on the Mary Poppins books series by P. L. Travers .",0.0
3670,Q837,what happened to montgomery clift,D1524-3,It currently (Year 2013) lies at 23° 26′ 15.143′′ north of the Equator.,0.0
3671,Q837,what happened to montgomery clift,D2281-0,The IEEE 1394 interface is a serial bus interface standard for high-speed communications and isochronous real-time data transfer.,0.0
3672,Q2450,what is in the preamble of the constitution,D449-0,The Preamble to the United States Constitution is a brief introductory statement of the Constitution's fundamental purposes and guiding principles.,1.0
3673,Q2450,what is in the preamble of the constitution,D1793-0,The TI-82 is a graphing calculator made by Texas Instruments .,0.0
3674,Q2450,what is in the preamble of the constitution,D2459-0,"The USA PATRIOT Act of 2001 is an Act of the U.S. Congress that was signed into law by President George W. Bush on October 26, 2001.",0.0
3675,Q2450,what is in the preamble of the constitution,D1290-9,"On June 30, 1970, the Reds hosted the Atlanta Braves in their grand opening, with Hank Aaron hitting the first ever home run at Riverfront.",0.0
3676,Q2450,what is in the preamble of the constitution,D549-0,"is a Latin word that means ""thus"" or, in writing, ""it was thus in the source material"".",0.0
3677,Q2450,what is in the preamble of the constitution,D1245-0,"Vetting is the process of performing a background check on someone before offering them employment, conferring an award, etc.",0.0
3678,Q1715,what is a mule in coins,D1626-1,"In numismatics , a mule is a coin or medal minted with obverse and reverse designs not normally seen on the same piece.",1.0
3679,Q1715,what is a mule in coins,D753-1,The first color cinematography was by means of additive color systems such as the one patented in England by Edward Raymond Turner in 1899 and tested in 1902.,0.0
3680,Q1715,what is a mule in coins,D26-10,"Anne Frank and her sister, Margot , were eventually transferred to the Bergen-Belsen concentration camp , where they died of typhus in March 1945.",0.0
3681,Q1715,what is a mule in coins,D662-0,Late Show with David Letterman is an American late-night talk show hosted by David Letterman on CBS .,0.0
3682,Q1715,what is a mule in coins,D1539-0,"Wendy Williams Hunter (born Wendy Joan Williams; July 18, 1964) is an American media personality , actress and author.",0.0
3683,Q1715,what is a mule in coins,D930-9,"Tennessee was the last state to leave the Union and join the Confederacy at the outbreak of the U.S. Civil War in 1861, and the first state to be readmitted to the Union at the end of the war.",0.0
3684,Q2325,what is Carbon 14 dating is a type of ?,D2188-0,"Carbon-14, 14C, or radiocarbon, is a radioactive isotope of carbon with a nucleus containing 6 protons and 8 neutrons .",1.0
3685,Q2325,what is Carbon 14 dating is a type of ?,D164-0,Conroe is the seat of Montgomery County and falls within the metropolitan area.,0.0
3686,Q2325,what is Carbon 14 dating is a type of ?,D2207-1,"A gristmill (also: grist mill, corn mill or flour mill) grinds grain into flour .",0.0
3687,Q2325,what is Carbon 14 dating is a type of ?,D1245-0,"Vetting is the process of performing a background check on someone before offering them employment, conferring an award, etc.",0.0
3688,Q2325,what is Carbon 14 dating is a type of ?,D2221-2,Prognosis is poor (5-year survival <5 to 15%) because most patients present with advanced disease.,0.0
3689,Q2325,what is Carbon 14 dating is a type of ?,D1647-0,"The Boston Bruins Radio Network is a 25-station (17 A.M., 8 F.M. plus 2 F.M. translators) CBS Radio network which carries live game broadcasts of the Boston Bruins .",0.0
3690,Q2291,what is corpus christi holiday,D2156-4,"The Feast of Corpus Christi ( Latin for Body of Christ ), also known as Corpus Domini, is a Latin Rite liturgical solemnity celebrating the tradition and belief in the body and blood of Jesus Christ and his Real Presence in the Eucharist .",1.0
3691,Q2291,what is corpus christi holiday,D1940-2,"As of April 2013, Zuckerberg is the chairman and chief executive of Facebook, Inc. and in 2013 his personal wealth was estimated to be US$13 .3 billion .",0.0
3692,Q2291,what is corpus christi holiday,D2101-0,"Mara Salvatrucha (commonly abbreviated as MS, Mara, and MS-13) is a transnational criminal gang that originated in Los Angeles and has spread to other parts of the United States, Canada, Mexico, and Central America.",0.0
3693,Q2291,what is corpus christi holiday,D347-0,"Wilton is a census-designated place (CDP) in Sacramento County , California , United States .",0.0
3694,Q2291,what is corpus christi holiday,D214-1,"Though best known for its customer relationship management (CRM) product, Salesforce has also expanded into the ""social enterprise arena"" through acquisitions.",0.0
3695,Q2291,what is corpus christi holiday,D1284-0,This Is Just To Say (1934) is a famous imagist poem by William Carlos Williams .,0.0
3696,Q1495,what part of beef are rouladen cut from?,D1420-5,The cut is usually topside beef or silverside since this is the cheaper cut.,1.0
3697,Q1495,what part of beef are rouladen cut from?,D568-0,"Adenosine deaminase deficiency, also called ADA deficiency or ADA-SCID, is an autosomal recessive metabolic disorder that causes immunodeficiency .",0.0
3698,Q1495,what part of beef are rouladen cut from?,D543-0,Female ejaculation is the expulsion of fluid by human females from the paraurethral ducts through and around the female urethra during or before an orgasm .,0.0
3699,Q1495,what part of beef are rouladen cut from?,D21-2,"Transmission occurs primarily by drinking water or eating food that has been contaminated by the feces (waste product) of an infected person, including one with no apparent symptoms.",0.0
3700,Q1495,what part of beef are rouladen cut from?,D457-3,"In 2004, Jennings won 74 Jeopardy!",0.0
3701,Q1495,what part of beef are rouladen cut from?,D2701-0,"A quasi-judicial body is an entity such as an arbitrator or tribunal board, generally of a public administrative agency, which has powers and procedures resembling those of a court of law or judge , and which is obligated to objectively determine facts and draw conclusions from them so as to provide the basis of an official action.",0.0
3702,Q887,how many albums has eminem sold in his career,D858-6,"He has sold more than 100 million records worldwide, including 42 million tracks and 49.1 million albums in the United States.",1.0
3703,Q887,how many albums has eminem sold in his career,D473-0,"Black pepper (Piper nigrum) is a flowering vine in the family Piperaceae , cultivated for its fruit , which is usually dried and used as a spice and seasoning .",0.0
3704,Q887,how many albums has eminem sold in his career,D2807-1,"Section 8 of the Housing Act of 1937 (), often simply known as Section 8, as repeatedly amended, authorizes the payment of rental housing assistance to private landlords on behalf of approximately 3.1 million low-income households.",0.0
3705,Q887,how many albums has eminem sold in his career,D909-1,"Although geographically this includes Southern and part of Southeast ( São Paulo ) of Brazil , in terms of political geography the Southern cone has traditionally comprised Argentina , Chile , Paraguay , and Uruguay .",0.0
3706,Q887,how many albums has eminem sold in his career,D2207-1,"A gristmill (also: grist mill, corn mill or flour mill) grinds grain into flour .",0.0
3707,Q887,how many albums has eminem sold in his career,D2291-0,"Bloemfontein (, ; Dutch for ""fountain of flowers"") is the capital city of the Free State Province of South Africa ; and, as the judicial capital of the nation, one of South Africa's three national capitals – the other two being Cape Town , the legislative capital, and Pretoria , the administrative capital.",0.0
3708,Q1341,what are SATA Power Connector,D1281-1,"Serial ATA replaces the older AT Attachment standard (ATA; later referred to as Parallel ATA or PATA), offering several advantages over the older interface: reduced cable size and cost (seven conductors instead of 40), native hot swapping , faster data transfer through higher signalling rates, and more efficient transfer through an (optional) I/O queuing protocol.",1.0
3709,Q1341,what are SATA Power Connector,D1991-0,"Spelt, also known as dinkel wheat, or hulled wheat, is an ancient species of wheat from the fifth millennium BC.",0.0
3710,Q1341,what are SATA Power Connector,D548-2,"According to the 2010 American Community Survey conducted by the U.S. Census Bureau , Spanish is the primary language spoken at home by almost 37 million people aged five or older, a figure more than double that of 1990.",0.0
3711,Q1341,what are SATA Power Connector,D811-2,"Later, after a disfiguring car crash in 1956, and alcohol and prescription drug abuse, he became erratic.",0.0
3712,Q1341,what are SATA Power Connector,D107-10,"This is the predominant form of Buddhism practiced in China, South Korea, Japan, Taiwan, Singapore, and Vietnam.",0.0
3713,Q1341,what are SATA Power Connector,D272-1,"In the United States, to table usually means the to lay [the topic] on the table or to move for postponement of consideration; a proposal to suspend consideration of a pending motion.",0.0
3714,Q996,what kind of earthquake was haiti,D961-0,"The 2010 Haiti earthquake was a catastrophic magnitude 7.0 Mw earthquake , with an epicenter near the town of Léogâne ( Ouest Department ), approximately west of Port-au-Prince , Haiti's capital.",1.0
3715,Q996,what kind of earthquake was haiti,D630-1,"In multifunction or all-in-one printers , fax machines , photocopiers and scanners , an automatic document feeder or ADF is a feature which takes several pages and feeds the paper one page at a time into a scanner or copier, allowing the user to scan , and thereby copy , print , or fax , multiple-page documents without having to manually replace each page.",0.0
3716,Q996,what kind of earthquake was haiti,D77-4,"Each shell can contain only a fixed number of electrons: The 1st shell can hold up to two electrons, the 2nd shell can hold up to eight electrons, the 3rd shell can hold up to 18, and 4th shell can hold up to 32 and so on.",0.0
3717,Q996,what kind of earthquake was haiti,D2188-0,"Carbon-14, 14C, or radiocarbon, is a radioactive isotope of carbon with a nucleus containing 6 protons and 8 neutrons .",0.0
3718,Q996,what kind of earthquake was haiti,D1885-0,"The human leg is the entire lower extremity or limb of the human body , including the foot , thigh and even the hip or gluteal region; however, the precise definition in human anatomy refers only to the section of the lower limb extending from the knee to the ankle .",0.0
3719,Q996,what kind of earthquake was haiti,D1239-12,"After being purchased by MLB in 2002, the team was moved before the season to Washington and renamed the Nationals, the first relocation since the second Washington Senators moved to Arlington, Texas , and became the Texas Rangers in .",0.0
3720,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D363-7,"The word promise can be used as a legal synonym for contract, although care is required as a promise may not have the full standing of a contract, as when it is an agreement without consideration .",1.0
3721,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D2052-1,This is the process by which an offspring cell or organism acquires or becomes predisposed to the characteristics of its parent cell or organism.,0.0
3722,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D1686-2,"Metaphor is a type of analogy and is closely related to other rhetorical figures of speech that achieve their effects via association, comparison or resemblance including allegory , hyperbole , and simile .",0.0
3723,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D1471-0,"Four Loko is a line of alcoholic beverages , originally marketed as energy drinks , sold by Phusion Projects of Chicago, Illinois .",0.0
3724,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D1661-0,"The Oprah Winfrey Leadership Academy for Girls - South Africa is a female boarding school founded in January 2007 and located in Henley on Klip near Meyerton , south of Johannesburg , South Africa .",0.0
3725,Q364,what kind of legal remedy is it to ask someone to fulfill there promise,D764-2,"Overall, there were an estimated 254.4 million registered passenger vehicles in the United States according to a 2007 DOT study.",0.0
3726,Q3039,what is the average american income,D1876-6,"U.S. median household income fell from $51,144 in 2010 to $50,502 in 2011.",1.0
3727,Q3039,what is the average american income,D1764-3,The New Deal was a series of economic programs enacted in the United States between 1933 and 1936.,0.0
3728,Q3039,what is the average american income,D2444-0,International Men's Day (IMD) is an annual international event celebrated on 19th November.,0.0
3729,Q3039,what is the average american income,D365-0,"Lysergic acid diethylamide, abbreviated LSD or LSD-25, also known as lysergide ( INN ) and colloquially as acid, is a semisynthetic psychedelic drug of the ergoline family, well known for its psychological effects which can include altered thinking processes, closed and open eye visuals, synesthesia , an altered sense of time and spiritual experiences , as well as for its key role in 1960s counterculture .",0.0
3730,Q3039,what is the average american income,D309-7,"The other World Cup winners are Italy , with four titles; Germany , with three titles; Argentina and inaugural winners Uruguay , with two titles each; and England , France , and Spain , with one title each.",0.0
3731,Q3039,what is the average american income,D2802-8,"Economic analysis may be applied throughout society, as in business , finance , health care , and government, but also to such diverse subjects as crime, education , the family , law , politics , religion , social institutions , war, and science .",0.0
3732,Q1452,what are some chinese inventions,D1382-2,"The Chinese invented technologies involving mechanics , hydraulics , and mathematics applied to horology , metallurgy , astronomy , agriculture , engineering , music theory , craftsmanship , nautics , and warfare .",1.0
3733,Q1452,what are some chinese inventions,D1682-1,"Disciplines are defined (in part), and recognized by the academic journals in which research is published, and the learned societies and academic departments or faculties to which their practitioners belong.",0.0
3734,Q1452,what are some chinese inventions,D439-3,There have been twenty-two novels and two picture books published.,0.0
3735,Q1452,what are some chinese inventions,D220-13,"Cartridge-operated extinguishers contain the expellant gas in a separate cartridge that is punctured prior to discharge, exposing the propellant to the extinguishing agent.",0.0
3736,Q1452,what are some chinese inventions,D1682-1,"Disciplines are defined (in part), and recognized by the academic journals in which research is published, and the learned societies and academic departments or faculties to which their practitioners belong.",0.0
3737,Q1452,what are some chinese inventions,D261-0,Northville is an affluent city located in and divided by Oakland and Wayne counties in the U.S. state of Michigan .,0.0
3738,Q723,what does it mean if i'm flat footed?,D703-0,"Flat feet (also called pes planus or fallen arches) is a formal reference to a medical condition in which the arch of the foot collapses, with the entire sole of the foot coming into complete or near-complete contact with the ground.",1.0
3739,Q723,what does it mean if i'm flat footed?,D1529-0,"Washington, D.C. has been the capital of the United States since 1800.",0.0
3740,Q723,what does it mean if i'm flat footed?,D1922-0,"The Watergate scandal was a political scandal that occurred in the United States in the 1970s as a result of the June 17, 1972 break-in at the Democratic National Committee headquarters at the Watergate office complex in Washington, D.C., and the Nixon administration's attempted cover-up of its involvement.",0.0
3741,Q723,what does it mean if i'm flat footed?,D1392-2,Most confectionery stores are filled with an assortment of sweets far larger than a grocer or convenience store could accommodate.,0.0
3742,Q723,what does it mean if i'm flat footed?,D1069-0,A proxy auto-config (PAC) file defines how web browsers and other user agents can automatically choose the appropriate proxy server (access method) for fetching a given URL .,0.0
3743,Q723,what does it mean if i'm flat footed?,D289-1,"Elijah J. McCoy (May 2, 1844 – October 10, 1929) was a black Canadian-American inventor and engineer, who was notable for his 57 U.S. patents , most to do with lubrication of steam engines.",0.0
3744,Q1897,what is a ti 82?,D1793-1,"The TI-82 was designed in 1993 as a stripped down, more user friendly version of the TI-85 , and as a replacement for the TI-81 .",1.0
3745,Q1897,what is a ti 82?,D749-1,"Saint Joseph's Day, March 19, the Feast of St. Joseph is in Western Christianity the principal feast day of Saint Joseph , Spouse of the Blessed Virgin Mary .",0.0
3746,Q1897,what is a ti 82?,D1170-5,The data may pass through an operational data store for additional operations before they are used in the DW for reporting.,0.0
3747,Q1897,what is a ti 82?,D2493-0,"Non-binding arbitration is a type of arbitration in which the arbitrator makes a determination of the rights of the parties to the dispute, but this determination is not binding upon them, and no enforceable arbitration award is issued.",0.0
3748,Q1897,what is a ti 82?,D461-0,"Jennings is a small city in and the parish seat of Jefferson Davis Parish , Louisiana , United States , near Lake Charles .",0.0
3749,Q1897,what is a ti 82?,D1331-0,"Martin Luther King, Jr. (January 15, 1929 – April 4, 1968) was an American clergyman, activist, and leader in the African-American Civil Rights Movement .",0.0
3750,Q1723,when does black friday start for christmas,D1633-8,"This was taken to a new extreme in 2011, when several retailers (including Target , Kohl's , Macy's , Best Buy , and Bealls ) opened at midnight for the first time.",1.0
3751,Q1723,when does black friday start for christmas,D140-1,"As with any Scotch whisky , a single malt Scotch must be distilled in Scotland and matured in oak casks in Scotland for at least three years (most single malts are matured longer).",0.0
3752,Q1723,when does black friday start for christmas,D1647-1,"The network's flagship station is WBZ-FM /98.5- Boston, Massachusetts .",0.0
3753,Q1723,when does black friday start for christmas,D930-9,"Tennessee was the last state to leave the Union and join the Confederacy at the outbreak of the U.S. Civil War in 1861, and the first state to be readmitted to the Union at the end of the war.",0.0
3754,Q1723,when does black friday start for christmas,D1505-2,"Sirhan Sirhan , a 24-year-old Palestinian / Jordanian immigrant , was convicted of Kennedy's murder and is serving a life sentence for the crime.",0.0
3755,Q1723,when does black friday start for christmas,D786-2,"Nations that permit gay people to serve openly in the military include the 4 of the 5 members of the UN Security Council (United States, United Kingdom, France, and Russia), the Republic of China (Taiwan), Australia , Israel , South Africa , Argentina , and all NATO members excluding Turkey .",0.0
3756,Q1284,who does afge represent,D1228-0,"The American Federation of Government Employees (AFGE) is an American labor union representing over 650,000 employees of the federal government , about 5,000 employees of the District of Columbia , and a few hundred private sector employees, mostly in and around federal facilities.",1.0
3757,Q1284,who does afge represent,D682-0,"Quality Food Centers (QFC) is a supermarket chain based in Bellevue, Washington , with 64 stores in the Puget Sound region of Washington state and in the Portland, Oregon metropolitan area.",0.0
3758,Q1284,who does afge represent,D989-0,"A use tax in United States is complementary to sales tax which means, if you buy a Taxable product/services without paying any Sales tax to vendor, you owe use tax.",0.0
3759,Q1284,who does afge represent,D2378-0,A value added tax (VAT) is a form of consumption tax .,0.0
3760,Q1284,who does afge represent,D1898-2,"Depending on class model used, the middle class may constitute anywhere from 25% to 66% of households.",0.0
3761,Q1284,who does afge represent,D1170-11,The access layer helps users retrieve data.,0.0
3762,Q348,what county is wilton ca in,D347-0,"Wilton is a census-designated place (CDP) in Sacramento County , California , United States .",1.0
3763,Q348,what county is wilton ca in,D561-0,A computer is a general purpose device that can be programmed to carry out a finite set of arithmetic or logical operations.,0.0
3764,Q348,what county is wilton ca in,D2212-4,"It is normally involved in the metabolism of every cell of the human body, especially affecting DNA synthesis and regulation, but also fatty acid synthesis and energy production.",0.0
3765,Q348,what county is wilton ca in,D2566-1,It is in the Memphis Metropolitan Area .,0.0
3766,Q348,what county is wilton ca in,D1873-0,"A virtual machine (VM) is a software implemented abstraction of the underlying hardware , which is presented to the application layer of the system.",0.0
3767,Q348,what county is wilton ca in,D906-5,Weather is driven by air pressure (temperature and moisture) differences between one place and another.,0.0
3768,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D1269-7,"The Buffalo nickel was introduced in 1913 as part of a drive to increase the beauty of American coinage; in 1938, the Jefferson nickel followed.",1.0
3769,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D697-3,"Cycles are uncommon in Major League Baseball (MLB), and have occurred 294 times since the first by Curry Foley in 1882.",0.0
3770,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D127-0,A Joint Committee is a term in politics that is used to refer to a committee made up of members of both chambers of a bicameral legislature.,0.0
3771,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D1569-7,"The HST was built by the United States space agency NASA , with contributions from the European Space Agency , and is operated by the Space Telescope Science Institute .",0.0
3772,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D387-0,"What Chilli Wants is an American reality series on VH1 starring Chilli , one-third of the Grammy Award -winning R&B trio TLC .",0.0
3773,Q1328,What U.S. President's head has been featured on the nickel (five-cent coin) since 1938?,D987-1,White Christmas is an Irving Berlin song reminiscing about an old-fashioned Christmas setting .,0.0
3774,Q104,what did mia hamm do his work,D104-0,"Mariel Margaret ""Mia"" Hamm (born March 17, 1972) is a retired American professional soccer player.",1.0
3775,Q104,what did mia hamm do his work,D2149-0,Propolis as hive sealing,0.0
3776,Q104,what did mia hamm do his work,D373-0,"Orono is a town in Penobscot County , Maine , United States .",0.0
3777,Q104,what did mia hamm do his work,D288-8,"It eats leaves, herbs, twigs and green plants like skunk cabbage and clover and in the winter it may eat bark.",0.0
3778,Q104,what did mia hamm do his work,D683-5,"There is strong empirical evidence of a direct relation between money-supply growth and long-term price inflation, at least for rapid increases in the amount of money in the economy.",0.0
3779,Q104,what did mia hamm do his work,D2194-0,"The Gunfight at the O.K. Corral was a gunfight that took place at about 3:00 p.m. on Wednesday, October 26, 1881, in Tombstone , Arizona Territory , and is generally regarded as the most famous gunfight in the history of the American Old West .",0.0
3780,Q328,WHAT COUNTRY IS MEXICO IN,D327-0,"Mexico (; ; ), officially the United Mexican States (), is a federal constitutional republic in North America.",1.0
3781,Q328,WHAT COUNTRY IS MEXICO IN,D972-5,"It is available as a commercial product in many countries, with similar variations in ingredients, cooking method, and other variables.",0.0
3782,Q328,WHAT COUNTRY IS MEXICO IN,D2218-1,"The symbol consists of a small raised circle, historically a zero glyph .",0.0
3783,Q328,WHAT COUNTRY IS MEXICO IN,D1279-4,"During his first voyage in 1492, instead of reaching Japan as he had intended, Columbus landed in the Bahamas archipelago , at a locale he named San Salvador.",0.0
3784,Q328,WHAT COUNTRY IS MEXICO IN,D110-2,"The purpose of an audit is provide and objective independent examination of the financial statements, which increases the value and credibility of the financial statements produced by management, thus increase user confidence in the financial statement, reduce investor risk and consequently reduce the cost of capital of the preparer of the financial statements.",0.0
3785,Q328,WHAT COUNTRY IS MEXICO IN,D978-12,"But the underlying political conflicts had not been resolved, and on the Ides of March (15 March) 44 BC, Caesar was assassinated by a group of senators led by Marcus Junius Brutus .",0.0
3786,Q464,How many consecutive games did Ken Jennings win?,D457-3,"In 2004, Jennings won 74 Jeopardy!",1.0
3787,Q464,How many consecutive games did Ken Jennings win?,D1732-6,"Iodine is found on Earth mainly as the highly water-soluble iodide ion, I−, which concentrates it in oceans and brine pools .",0.0
3788,Q464,How many consecutive games did Ken Jennings win?,D1784-9,"Abroad, Taft sought to further the economic development of nations in Latin America and Asia through "" Dollar Diplomacy "", and showed decisiveness and restraint in response to revolution in Mexico .",0.0
3789,Q464,How many consecutive games did Ken Jennings win?,D605-0,Public policy is the principled guide to action taken by the administrative executive branches of the state with regard to a class of issues in a manner consistent with law and institutional customs .,0.0
3790,Q464,How many consecutive games did Ken Jennings win?,D227-13,"Steam engines are external combustion engines , where the working fluid is separate from the combustion products.",0.0
3791,Q464,How many consecutive games did Ken Jennings win?,D1813-0,"Sun City is a 1985 protest song written by Steven Van Zandt , produced by Van Zandt and Arthur Baker and recorded by Artists United Against Apartheid to convey opposition to the South African policy of apartheid .",0.0
3792,Q473,how much does united states spend on health care,D466-8,"According to the World Health Organization (WHO), the United States spent more on health care per capita ($7,146), and more on health care as percentage of its GDP (15.2%), than any other nation in 2008.",1.0
3793,Q473,how much does united states spend on health care,D868-0,Erie is a Statutory Town in Boulder and Weld counties in the U.S. state of Colorado .,0.0
3794,Q473,how much does united states spend on health care,D1099-1,"Written by John Lennon and Paul McCartney , and recorded in October 1963, it was the first Beatles record to be made using four-track equipment.",0.0
3795,Q473,how much does united states spend on health care,D2620-0,The Singapore dollar or dollar ( sign : $; code : SGD) is the official currency of Singapore .,0.0
3796,Q473,how much does united states spend on health care,D1410-0,Smirnoff is a brand of vodka owned and produced by the British company Diageo .,0.0
3797,Q473,how much does united states spend on health care,D1782-0,"In computing , a file system (or filesystem) is a type of data store which can be used to store, retrieve and update a set of files .",0.0
3798,Q1502,who plays ethan in my babysitter's a vampire,D1426-3,"The show follows Ethan Morgan ( Matthew Knight ), who, in the television film, learns that his babysitter Sarah ( Vanessa Morgan ) is a vampire .",1.0
3799,Q1502,who plays ethan in my babysitter's a vampire,D333-1,"Goat cheese, or chèvre (from the French word for goat), is cheese made out of the milk of goats .",0.0
3800,Q1502,who plays ethan in my babysitter's a vampire,D1109-0,"A Change Is Gonna Come is a 1964 single by R&B singer-songwriter Sam Cooke , written and first recorded in 1963 and released under the RCA Victor label shortly after his death in late 1964.",0.0
3801,Q1502,who plays ethan in my babysitter's a vampire,D1972-5,"It opened to the public on May 24, 2007, relocating from and replacing the original exhibit.",0.0
3802,Q1502,who plays ethan in my babysitter's a vampire,D2181-1,She is the daughter of Indian sitar player Ravi Shankar and Sue Jones.,0.0
3803,Q1502,who plays ethan in my babysitter's a vampire,D549-0,"is a Latin word that means ""thus"" or, in writing, ""it was thus in the source material"".",0.0
3804,Q1977,when does a demand curve shift?,D1864-2,"In economics , the demand curve is the graph depicting the relationship between the price of a certain commodity and the amount of it that consumers are willing and able to purchase at that given price.",1.0
3805,Q1977,when does a demand curve shift?,D1730-2,"They are: wisdom, understanding, wonder and awe (fear of the Lord) , counsel, knowledge, fortitude, and piety (reverence).",0.0
3806,Q1977,when does a demand curve shift?,D219-1,"Cellular respiration is the set of the metabolic reactions and processes that take place in the cells of organisms to convert biochemical energy from nutrients into adenosine triphosphate (ATP), and then release waste products.",0.0
3807,Q1977,when does a demand curve shift?,D1979-0,"Pleural effusion is excess fluid that accumulates between the two pleural layers , the fluid-filled space that surrounds the lungs.",0.0
3808,Q1977,when does a demand curve shift?,D611-0,A biologist is a scientist who studies living organisms and their relationship to their environment.,0.0
3809,Q1977,when does a demand curve shift?,D2561-1,"It is held annually in mid-August on the State Fairgrounds in Fairlea , near Lewisburg, West Virginia in the southeastern part of the state.",0.0
3810,Q1782,who did john f kennedy run against?,D660-3,Kennedy defeated Vice President and Republican candidate Richard Nixon in the 1960 U.S. presidential election .,1.0
3811,Q1782,who did john f kennedy run against?,D753-2,A simplified additive system was developed by George Albert Smith and successfully commercialized in 1909 as Kinemacolor .,0.0
3812,Q1782,who did john f kennedy run against?,D110-1,"The audit opinion is intended to provide reasonable assurance, but not absolute assurance, that the financial statements are presented fairly, in all material respects, and/or give a true and fair view in accordance with the financial reporting framework.",0.0
3813,Q1782,who did john f kennedy run against?,D763-3,"It is usually considered to be first attested to around 1475, but it may be considerably older.",0.0
3814,Q1782,who did john f kennedy run against?,D1856-1,"It was founded as the Charles Koch Foundation in 1974 by Murray Rothbard , Ed Crane and Charles Koch , chairman of the board and chief executive officer of the conglomerate Koch Industries, Inc. .",0.0
3815,Q1782,who did john f kennedy run against?,D107-10,"This is the predominant form of Buddhism practiced in China, South Korea, Japan, Taiwan, Singapore, and Vietnam.",0.0
3816,Q1322,where did the early humans live?,D1264-11,"Homo erectus and Homo ergaster were the first of the hominina to leave Africa, and these species spread through Africa, Asia, and Europe between .",1.0
3817,Q1322,where did the early humans live?,D2113-0,"Lean manufacturing, lean enterprise, or lean production, often simply, ""Lean,"" is a production practice that considers the expenditure of resources for any goal other than the creation of value for the end customer to be wasteful, and thus a target for elimination.",0.0
3818,Q1322,where did the early humans live?,D1193-7,"The song was notably performed on a Los Angeles rooftop for the filming of its music video, which won a Grammy Award for Best Performance Music Video .Recently the song has been used by the NFL's Baltimore Ravens as their entrance song in Super Bowl XLVII",0.0
3819,Q1322,where did the early humans live?,D255-4,"It started with four teams and, through a series of expansions, contractions, and relocations, the league is now composed of 30 active franchises.",0.0
3820,Q1322,where did the early humans live?,D964-0,"Kris Nathan Humphries (born February 6, 1985) is an American professional basketball player with the Brooklyn Nets .",0.0
3821,Q1322,where did the early humans live?,D16-8,In the USA one tablespoon (measurement unit) is approximately 15 mL; the capacity of an actual tablespoon (dining utensil) ranges from 7 mL to 14 mL.,0.0
3822,Q1728,what month is the president inaugurated,D1637-3,"The day a presidential inauguration occurs is known as ""Inauguration Day"" and occurs on January 20 (or 21st if the 20th is a Sunday).",1.0
3823,Q1728,what month is the president inaugurated,D720-4,"The kilobar, which is to say 1000 grams in mass, is the bar that is more manageable and is used extensively for trading and investment.",0.0
